added_at,name,artist,id,popularity,danceability,energy,loudness,speechiness,acousticness,tempo,liveness,valence,instrumentalness,key,time_signature,mode,duration_ms
2018-01-07T10:20:20Z,Bright - Lost Kings Remix,Echosmith,1l7n3I8SoPR4OyLnTm1uqK,37,0.701,0.718,-5.305,0.0363,0.235,104.998,0.102,0.619,7.15e-05,6,4,1,213857
2017-12-31T07:57:29Z,Moments,Twiddle,70iXmQtiDEn5JpsAZvuoIe,0,0.586,0.874,-5.969,0.0506,0.242,165.499,0.134,0.914,0.0,7,4,1,241493
2017-12-31T07:57:29Z,John My Beloved,VÉRITÉ,1uofQkkCPh3JK5SvkOKHIi,46,0.394,0.431,-10.153,0.046,0.205,131.697,0.131,0.231,0.0,7,3,1,259674
2017-12-31T07:57:29Z,Doll Parts,Hole,49t1GWE6ZiEoBgN92oMDdM,56,0.245,0.542,-7.159,0.0324,0.147,204.824,0.102,0.365,4.05e-06,7,4,1,211960
2017-12-31T07:57:29Z,Fanfare for the Common Man,Aaron Copland,3T9HSgS5jBFdXIBPav51gj,38,0.228,0.179,-15.727,0.0382,0.986,104.304,0.0575,0.0378,0.954,10,4,1,196467
2017-12-31T07:57:29Z,Ubu,Methyl Ethel,6TAxNHUFD5nbP9pMXlONES,54,0.681,0.721,-8.321,0.0367,0.0061,129.985,0.115,0.857,0.018,3,4,0,302787
2017-12-31T07:57:29Z,Vice,RKCB,6owYz6tFvZ46zV57njFhVL,0,0.651,0.681,-6.736,0.18,0.0816,108.893,0.246,0.408,0.000363,4,4,0,183303
2017-12-31T07:57:29Z,Walking in Memphis,Cher,1vqHGUpTHvCVqKOPBlcJtG,54,0.696,0.679,-7.363,0.0305,0.587,128.982,0.165,0.527,0.0,2,4,1,235493
2017-12-31T07:57:29Z,Chronicles of a Fallen Love,The Bloody Beetroots,6MVXdWtPSNMlpn7BuGtCWD,11,0.511,0.596,-5.05,0.053,0.0193,124.964,0.0834,0.0814,0.000704,11,4,0,337947
2017-12-31T07:57:29Z,Grow,Odessa,0iGYPWmnVLailUBh3Iq2b7,26,0.324,0.437,-9.748,0.0367,0.62,140.468,0.329,0.273,0.0114,2,3,1,273880
2017-12-31T07:57:29Z,Equestrian,Omni,4cwchR9vVILHjHb2Xga4m5,35,0.635,0.748,-4.382,0.0342,0.498,156.122,0.232,0.969,0.0119,4,4,1,160469
2017-12-31T07:57:29Z,Rainbow in the Dark,Dio,2PpNgmrS9mAyrkRAwn6YPq,59,0.512,0.947,-5.659,0.0401,0.000692,117.461,0.0283,0.612,0.114,9,4,0,256933
2017-12-31T07:57:29Z,Fake I.D - Original Mix,Riton,2whIP8rKEuLQZ3s73FLIP0,0,0.746,0.862,-6.11,0.0776,0.21,122.011,0.225,0.604,0.0363,8,4,1,246970
2017-12-31T07:57:29Z,Inside My Head (Bot Vs Riton Remix),Riton,26dbhQ8ZffJMcByxonlp8t,0,0.605,0.788,-3.941,0.368,0.0309,168.095,0.032,0.674,4.63e-05,10,5,1,246190
2017-12-31T07:57:29Z,Missing You,Boston Bun,6KSo1lI5GUtlvksaDWM7ZO,54,0.675,0.811,-6.966,0.0629,0.00301,126.023,0.126,0.271,0.0413,0,4,0,207265
2017-12-31T07:57:29Z,On My Mind,Disciples,5Xc74Dn1ZKH6H8XaVGOHXG,60,0.741,0.893,-2.549,0.0384,0.0435,122.056,0.0371,0.733,3.19e-05,0,4,0,185846
2017-12-31T07:57:29Z,I Want You,Chris Lake,05h42SuH5WMgxNGEy7dbcY,38,0.775,0.883,-5.83,0.0703,0.00433,125.006,0.057,0.667,0.346,11,4,0,248007
2017-12-31T07:57:29Z,To Build A Home,The Cinematic Orchestra,3AqPL1n1wKc5DVFFnYuJhp,67,0.264,0.128,-15.443,0.034,0.885,148.499,0.105,0.0774,0.352,9,4,1,370667
2017-12-31T07:57:29Z,Panther,Dawin,1t6NIR20RBTNe3QVVuzmLo,0,0.8,0.739,-2.305,0.0405,0.379,100.036,0.149,0.788,1.93e-05,8,4,1,223589
2017-12-02T08:49:31Z,Dim,Moss Of Aura,1T6UN0PADK174c0nSEFYVh,0,0.741,0.343,-12.793,0.0438,0.0108,119.995,0.107,0.519,0.823,9,4,0,293524
2017-12-02T08:49:31Z,Sanctified,Nine Inch Nails,0hZpRFdaq34ykHEwvWbviP,43,0.711,0.476,-16.143,0.0337,0.113,107.036,0.143,0.919,0.141,9,4,1,348400
2017-12-02T08:49:31Z,Pearls,Sade,3MacKrBQf7wsyU2GiIxWVw,50,0.118,0.131,-16.277,0.0291,0.847,86.277,0.107,0.0397,0.00214,7,1,0,273227
2017-12-02T08:49:31Z,The Same Parts,Tatianna,67JrMOd94Wbz42ywTR9ZsV,39,0.791,0.915,-4.989,0.169,0.0184,100.014,0.203,0.781,0.000306,7,4,1,192525
2017-12-02T08:49:31Z,Crave You - Adventure Club Remix,Flight Facilities,283LAlCpfArRZOXPfkOQj0,60,0.634,0.692,-5.646,0.0997,0.00586,140.029,0.0726,0.0839,0.000116,1,4,0,236931
2017-12-02T08:49:31Z,Fade Out Lines - The Avener Rework,The Avener,2y2TNx72H4oE01TkztsAR6,49,0.876,0.731,-5.823,0.0329,0.0174,119.009,0.107,0.7,0.101,8,4,0,276600
2017-12-02T08:49:31Z,Don't Eat The Yellow Snow,Frank Zappa,1QY4TdhuNIOX2SHLdElzd5,44,0.747,0.672,-10.867,0.112,0.187,137.392,0.122,0.742,0.0459,7,1,1,125320
2017-12-02T08:49:31Z,The Weight - Remastered,The Band,0sDqo9UPzPUtu9wEkI3zRB,19,0.63,0.519,-10.997,0.0528,0.225,143.942,0.0974,0.502,4.3e-06,9,4,1,278627
2017-12-02T08:49:31Z,Only To Live In Your Memories,Night Moves,3tLAhLLltRJ8jnKAyiYQ2A,48,0.451,0.499,-6.016,0.0269,0.0706,108.99,0.116,0.187,0.194,6,4,1,265693
2017-12-02T08:49:31Z,Gimme Shelter,Paul Brady,3UHlFxEvHdtsMv3PaS1kfp,36,0.559,0.854,-3.908,0.0319,0.0104,118.023,0.207,0.499,0.0,7,4,1,292187
2017-12-02T08:49:31Z,Falling Through Atmosphere,Tim Pyle,26l3u5eQkmhLXpTaS6C7gB,0,0.2,0.091,-17.302,0.0403,0.969,90.162,0.233,0.126,0.49,2,4,1,68700
2017-12-02T08:49:31Z,Ready to Go,Republica,5Qt8U8Suu7MFH1VcJr17Td,47,0.559,0.953,-4.657,0.0568,0.000283,130.053,0.187,0.236,0.188,2,4,1,301067
2017-12-02T08:49:31Z,Dark Star,Jaymes Young,1VTxq4gRIoTSgmbO5ttMoI,44,0.38,0.533,-11.727,0.238,0.226,170.893,0.119,0.522,0.000348,5,3,0,237021
2017-12-02T08:49:31Z,Now Or Never,Halsey,7i2DJ88J7jQ8K7zqFX2fW8,69,0.67,0.585,-4.861,0.0354,0.107,110.03,0.131,0.447,1.11e-06,6,4,0,214802
2017-12-02T08:49:31Z,In and Out,Ephemerals,2fLas8nGspoxrwHoUSb79j,19,0.426,0.597,-9.063,0.0387,0.342,92.615,0.0966,0.442,0.0,1,4,0,166460
2017-12-02T08:49:31Z,Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator",5WNYg3usc6H8N3MBEp4zVk,73,0.559,0.578,-9.54,0.151,0.79,79.938,0.324,0.239,0.000522,8,4,1,320720
2017-12-02T08:49:31Z,Foreword (feat. Rex Orange County),"Tyler, The Creator",33i3xxHB4YSYGYbtJrwwO8,63,0.734,0.671,-7.107,0.0315,0.118,94.025,0.352,0.113,0.00317,1,4,1,194080
2017-12-02T08:49:31Z,HUMBLE.,Kendrick Lamar,7KXjTSCq5nL1LoYtL7XAwS,82,0.908,0.621,-6.638,0.102,0.000282,150.011,0.0958,0.421,5.39e-05,1,4,0,177000
2017-12-02T08:49:31Z,Never Be the Same,Camila Cabello,6VpQdig9pdpTSIFItgkJV5,64,0.643,0.709,-4.343,0.0733,0.145,129.961,0.115,0.264,0.000449,0,4,1,227088
2017-12-02T08:49:31Z,Man From Pennsylvania,Toulouse,7BX8tmbuaICMvl7oUm6t5X,7,0.667,0.614,-7.125,0.0442,0.172,118.909,0.152,0.458,1.05e-05,0,4,1,206587
2017-12-02T08:49:31Z,18 and Life,Skid Row,0qgrrDnUUhyxpxbBznUnzg,68,0.466,0.648,-11.101,0.028,0.0023,90.435,0.112,0.305,1.49e-05,1,4,0,229960
2017-12-02T08:49:31Z,Rip It Up,Thunder,6IvVHnhn6I6lfTPKH1QsQH,3,0.546,0.834,-4.054,0.0374,0.000426,118.269,0.126,0.53,2.24e-06,9,4,1,283080
2017-12-02T08:49:31Z,I'm Just A Kid,Simple Plan,1hIupFeRu3nmMcjbjxPnMc,7,0.527,0.834,-5.531,0.0447,0.00107,110.065,0.0993,0.422,0.000102,1,4,1,198333
2017-12-02T08:49:31Z,Boys,Britney Spears,4rIz1mOBHqIo6Mk7DzuoPs,48,0.9,0.693,-3.989,0.0751,0.0245,107.021,0.04,0.864,0.00278,11,4,0,206960
2017-12-02T08:49:31Z,The Scavenger,John Williams,2AJHEH475SPH3XckX6KyBI,42,0.212,0.0238,-24.511,0.0409,0.955,68.484,0.106,0.0375,0.965,4,5,0,219933
2017-12-02T08:49:31Z,Ahch-To Island,John Williams,1FFYCAWFz9drun5Br4w5Kk,42,0.0616,0.111,-17.688,0.0406,0.93,45.675,0.0807,0.0376,0.918,7,4,0,262187
2017-12-02T08:49:31Z,Permanently Lost,Somos,45217i2wf8ZZGu5W5MM2MR,12,0.381,0.898,-4.581,0.065,0.00555,165.833,0.293,0.5,5.63e-05,6,4,0,191399
2017-12-02T08:49:31Z,Headfirst,Sir Sly,4c0G15Z7zjLWrKzgYKSuGX,40,0.446,0.377,-10.742,0.25,0.471,173.602,0.143,0.424,2.47e-05,7,3,1,212745
2017-12-02T08:49:31Z,Duel Of The Fates,London Voices,7di1zbwgfJkRLkTGV44icu,6,0.44,0.433,-17.453,0.0412,0.934,79.952,0.273,0.216,0.811,2,4,0,254360
2017-12-02T08:49:31Z,Modafinil Blues,Matthew Dear,5O8OOk5wScy85IanKdH6EG,30,0.709,0.561,-9.897,0.0336,0.00656,106.019,0.143,0.283,0.0717,9,4,1,301175
2017-12-02T08:49:31Z,The Shaking of Leaves,Into It. Over It.,15ntzhqIPCO6q3PuyJ9wZ2,36,0.549,0.36,-12.607,0.0337,0.602,145.079,0.101,0.175,0.00239,1,4,1,207373
2017-12-02T08:49:31Z,Stickerbush Symphony,PPF,3Ou18p7LbmW8GsJvSvAV8d,35,0.556,0.583,-7.426,0.0261,0.603,98.98,0.0955,0.122,0.486,0,4,1,276970
2017-12-02T08:49:31Z,Won't Follow,Sinkane,5oxKjR4HoAKlHgHP3P4IuC,0,0.741,0.542,-8.357,0.031,0.344,97.001,0.0958,0.694,0.118,4,4,0,244213
2017-12-02T08:49:31Z,Runnin',Wajatta,6mJcyHXuZvKhTtrUZh2L2V,21,0.671,0.821,-4.371,0.0777,0.0622,139.012,0.145,0.784,0.514,6,4,1,338584
2017-12-02T08:49:31Z,Thunder / Young Dumb & Broke (with Khalid) - Medley,Imagine Dragons,7ER7vcy7u2ajg5IV45WBFw,65,0.439,0.681,-5.516,0.15,0.101,168.082,0.395,0.3,0.000232,0,4,1,251284
2017-12-02T08:49:31Z,Hello There - Rude Kid Remix,Dillon Francis,4Mn9klQGi3cNJiaHyIDquK,12,0.632,0.836,-3.681,0.344,0.133,139.837,0.0768,0.386,0.0,2,4,1,184727
2017-12-02T08:49:31Z,Dirty Sexy Money (feat. Charli XCX & French Montana) - Cesqeaux Remix,David Guetta,0Q0WJJWeLi0foXzW0K87Tr,27,0.646,0.766,-6.828,0.194,0.0925,160.032,0.13,0.659,4.94e-06,1,4,1,180187
2017-12-02T08:49:31Z,Juice - Chris Lake Remix,Chromeo,6wns5TCgyPGacb4CELpsfN,9,0.803,0.845,-5.533,0.0466,0.00227,124.014,0.0466,0.751,0.0405,9,4,1,230435
2017-12-02T08:49:31Z,Jocelyn Flores,XXXTENTACION,7m9OqQk4RVRkw9JJdeAw96,85,0.872,0.391,-9.144,0.242,0.469,134.021,0.297,0.437,4.13e-06,0,4,0,119133
2017-12-02T08:49:31Z,X21,The Wholls,0hOtZzdZPR5xyEfL9NLRXi,26,0.685,0.694,-7.11,0.0711,0.00129,109.96,0.045,0.838,0.000254,9,4,0,171326
2017-12-02T08:49:31Z,If We Were Vampires,Jason Isbell and the 400 Unit,250RLekaiL1q9qZer975Eg,66,0.629,0.208,-16.225,0.0324,0.824,96.609,0.107,0.685,3.7e-06,5,4,1,215564
2017-12-02T08:49:31Z,Know You Better,LEISURE,4aBEm2uCbPWgVvZ7SP2KZe,2,0.747,0.537,-8.452,0.0335,0.0774,97.016,0.0968,0.337,0.00108,4,4,0,213582
2017-11-22T12:44:54Z,I'll Fly Away,Kanye West,5i8vH5IwyxW8ElGr1tXWXk,0,0.235,0.273,-11.327,0.029,0.721,172.301,0.15,0.515,0.0,6,4,1,69707
2017-11-22T12:44:54Z,We Called It Love,Stars,1akCSSgyVfaP58z0zHvtaX,13,0.734,0.528,-7.32,0.0254,0.0261,109.987,0.0648,0.885,0.00696,6,4,0,237187
2017-11-22T12:44:54Z,Drunk,Mating Ritual,4IXZ78yEAAttxA7r7mwPF4,36,0.484,0.745,-5.856,0.0365,0.0039,124.011,0.0804,0.34,0.163,0,4,1,381359
2017-11-22T12:44:54Z,A Sense Of Belonging,Television Personalities,4k1S7XHRTaJloquofLpNbJ,8,0.287,0.535,-13.698,0.0613,0.368,147.969,0.0638,0.647,0.0,4,4,1,291333
2017-11-22T12:44:54Z,Suckers (Space Fight Remix),Ra Ra Riot,75StTgyC9q06trYgw7OcDG,0,0.592,0.857,-6.275,0.035,0.0101,114.023,0.103,0.482,1.64e-05,6,4,1,223643
2017-11-22T12:44:54Z,Cowboys or Indians,UNKLE,61tB6yyySLGlnBmh6UMZGy,0,0.428,0.522,-10.613,0.0402,0.0283,113.117,0.135,0.041,0.33,9,4,1,359918
2017-11-22T12:44:54Z,Shine,Mondo Cozmo,6qgiSeYw2abTYHrk98mn5h,45,0.365,0.722,-4.571,0.0399,0.0517,152.951,0.0938,0.301,1.56e-06,11,4,1,277973
2017-11-22T12:44:54Z,Don't Hide Your Love,Bewilderbeast,5ThSKPOfbabOw8vEHSuuA9,6,0.684,0.855,-5.958,0.263,0.029,120.112,0.705,0.775,0.00423,0,4,1,300638
2017-11-22T12:44:54Z,Rare Earth,E1sbar,31L9i6X5FLUbs5WHzfqi0x,2,0.575,0.773,-8.573,0.0603,0.41,99.011,0.18,0.473,0.00152,2,4,1,234154
2017-11-22T12:44:54Z,Wedding in Finistère,Jens Lekman,0wmU5ejlvQighweIC7etum,32,0.824,0.627,-8.811,0.0437,0.00757,125.043,0.171,0.88,0.0,5,4,0,204680
2017-11-22T12:44:54Z,Dr. Mabuse - Anton Corbijn Video Mix,Propaganda,4IpWYG9XbSZNLA4E3u2c0G,0,0.631,0.934,-9.104,0.0398,0.0527,107.534,0.701,0.783,0.356,0,4,0,292040
2017-11-22T12:44:54Z,Sad Girl,La Poré,2QKagvJvkGQQrJ2KiM685b,29,0.592,0.684,-6.614,0.0439,0.0208,176.954,0.0792,0.224,0.0717,0,4,1,213458
2017-11-13T05:31:55Z,Control (Secretly Sorry),JR JR,53pwXzO6omeG1o2lMhzHvn,34,0.597,0.95,-4.834,0.0575,0.156,133.982,0.352,0.566,0.00391,0,4,1,271395
2017-11-13T05:31:55Z,Carried Away,Great Good Fine Ok,0M5739W3A5JUMBADuPg038,32,0.718,0.759,-5.747,0.182,0.103,93.993,0.0455,0.962,0.0,6,4,1,295667
2017-11-13T05:31:55Z,Airborne - Edit,Cut Copy,1w2h6DD1WAV67ySJshw2Cx,41,0.578,0.84,-5.491,0.0407,0.0105,111.008,0.0819,0.775,0.14,7,4,0,240400
2017-11-13T05:31:55Z,Human Nature,Paperwhite,2G0i6bHhwBbkkykm1lrPun,28,0.552,0.894,-3.97,0.0527,0.0589,157.889,0.357,0.718,0.000192,5,4,1,194051
2017-11-13T05:31:55Z,Sign of the Times,Miami Horror,3jJASQBhO6kXa1MgmWWzA1,24,0.64,0.833,-6.529,0.0421,0.00327,110.002,0.343,0.621,0.000263,6,4,1,279301
2017-11-13T05:31:55Z,Temptation Sensation (Main Title),Heinz Kiessling,6RK0oFMDxPsxcm6tgxy6kg,33,0.357,0.464,-8.234,0.03,0.74,96.46,0.145,0.351,0.519,9,3,1,172757
2017-11-13T05:31:55Z,So I Met Someone,VHS Collection,7rAUH8YZRvGyZ5wmoKjYbG,51,0.605,0.725,-5.854,0.0344,0.0461,88.979,0.121,0.559,1.93e-05,0,4,1,220667
2017-11-13T05:31:55Z,Asere (feat. Tali Goya),Stitches,5Zyu1tFdDByFrMWMpZ1U25,0,0.896,0.434,-11.037,0.432,0.133,130.012,0.0717,0.203,0.0,4,4,0,211540
2017-11-13T05:31:55Z,Memories We Share,Cut Copy,0VDVE8cHzTCy9EFKPVbAAR,32,0.66,0.723,-7.093,0.0476,0.0211,119.997,0.183,0.496,0.00546,1,4,0,302267
2017-11-13T05:31:55Z,Second Chance,Shinedown,0CwYG1UnRmOx8Q1EzElCIL,65,0.46,0.796,-4.501,0.0333,0.00107,100.011,0.106,0.182,0.0,0,4,0,222067
2017-11-13T05:31:55Z,Pink Lamborghini,Ammo,3cv659mrtYpWXBu3FGvES7,6,0.844,0.578,-8.932,0.285,0.145,126.99,0.089,0.524,2.64e-05,1,4,0,201378
2017-11-13T05:31:55Z,Music Is The Answer,Joe Goddard,7w3xqnQM0ZP99B6yUjXj4u,1,0.665,0.651,-10.668,0.0311,0.0701,115.047,0.273,0.433,0.000784,7,4,0,298579
2017-11-13T05:31:55Z,Jesus Walks,Kanye West,62r62ArmWq38cu6QCVgyTc,7,0.427,0.844,-4.597,0.427,0.578,85.346,0.284,0.716,0.0,3,4,0,193733
2017-11-13T05:31:55Z,Climbing the Walls,Backstreet Boys,1sSNrDbb7hEptYOXaiOnUm,39,0.493,0.867,-4.035,0.0314,0.0522,91.011,0.265,0.229,0.0,5,4,1,222307
2017-11-13T05:31:55Z,Sleeping Angel (From Fast Times at Ridgemont High) - 2016 Remaster,Stevie Nicks,35I5lX6yE00YSu7PEgES54,31,0.555,0.569,-8.473,0.0235,0.278,79.815,0.0983,0.476,1.83e-06,5,4,1,280627
2017-11-13T05:31:55Z,Somebody's Baby,Jackson Browne,4SlCb8n5Jw52astU7GWPyV,59,0.741,0.742,-7.822,0.0269,0.146,116.951,0.106,0.889,1.64e-05,2,4,1,262733
2017-11-13T05:31:55Z,Elevator Love Letter,Stars,3Iw7ekR3qHgpZmWOBR2COd,0,0.567,0.875,-5.241,0.0247,0.00826,101.975,0.423,0.863,1.37e-05,0,4,1,243147
2017-11-13T05:31:55Z,What I Am,Edie Brickell & New Bohemians,6hHUiDe461VUoTHnsplRYs,55,0.619,0.677,-11.728,0.0746,0.624,177.873,0.0589,0.571,6.46e-05,11,4,0,296360
2017-11-13T05:31:55Z,Maybes,Giraffage,28PFHzteM4RMqb2iwwSyHZ,33,0.682,0.346,-11.319,0.035,0.107,139.774,0.104,0.188,0.486,6,4,1,255990
2017-11-13T05:31:55Z,Glorious Warrior,Electric Guest,3XBe0m5PQGQ3F7oXsWi5Lw,43,0.593,0.567,-7.536,0.0419,0.0186,174.814,0.218,0.57,0.69,1,4,1,242760
2017-11-13T05:31:55Z,1234,Feist,2CzWeyC9zlDpIOZPUUKrBW,58,0.71,0.484,-7.415,0.049,0.217,109.951,0.0879,0.576,3.93e-06,2,4,1,183667
2017-11-13T05:31:55Z,Love & a Sense of Belonging,Meridian,5Rovo77JJbbe323SpeOxBR,2,0.685,0.811,-6.745,0.0373,0.0887,123.246,0.104,0.624,4.55e-05,5,4,1,148747
2017-11-13T05:31:55Z,What Your Soul Sings - 2006 Digital Remaster,Massive Attack,5n0RsJYsqXJEc0LCb0ZaET,26,0.474,0.695,-8.208,0.0413,0.014,146.038,0.63,0.0624,0.8,8,4,1,397227
2017-11-13T05:31:55Z,IFFY,Black Kids,721pqMxHXKRdiuByo1zF7d,24,0.719,0.744,-5.153,0.0296,0.0367,119.037,0.319,0.824,0.0,11,4,0,263533
2017-11-10T10:27:07Z,"Die Kunst der Fuge, BWV 1080 - Arr. for Chamber Orchestra: 1. Contrapunctus 1",Johann Sebastian Bach,35kmXwTVOT49C4NVS52N8k,21,0.226,0.0934,-17.378,0.0448,0.952,114.318,0.111,0.139,0.232,1,3,0,177267
2017-11-10T10:27:07Z,Hell to the Liars - Gorgon City Remix,London Grammar,6U7DdqqtHVcZechw6vBNBW,27,0.705,0.809,-8.37,0.0368,0.00653,124.999,0.0924,0.375,0.762,2,4,0,355250
2017-11-10T10:27:07Z,Way To Go - Cornelius Mix,Empire of the Sun,0jE8LoiBKNQJTV5WEr1VCo,22,0.654,0.668,-5.639,0.0297,0.0471,122.549,0.113,0.795,0.000887,11,4,0,198298
2017-11-10T10:27:07Z,I Miss Those Days - MTV Unplugged,Bleachers,3Bo3dlAX3OIn6SnzIec46m,32,0.563,0.645,-6.737,0.0331,0.829,124.624,0.974,0.39,6.21e-06,0,4,1,234800
2017-11-10T10:27:07Z,World Gone Mad,Bastille,1ZyQGXH9dZ4AecevHhKUxi,61,0.505,0.68,-3.423,0.0336,0.283,139.843,0.175,0.362,0.0,6,4,0,195701
2017-11-10T10:27:07Z,Slather,Bassnectar,4IqL1AydaC96TlBWOu2ZCZ,0,0.596,0.942,-3.341,0.0531,0.000228,140.112,0.72,0.106,0.893,11,4,0,202286
2017-11-10T10:27:07Z,Dynamite My Soul,Wilco,1GTeIxc5d1FziIHI8MlhD2,16,0.604,0.243,-13.79,0.0337,0.929,104.967,0.123,0.498,0.0195,7,4,1,132213
2017-11-10T10:27:07Z,(You Make Me Feel Like) a Natural Woman [with the Royal Philharmonic Orchestra],Aretha Franklin,33Te0rwuoSFzoIg2qpEfNI,34,0.519,0.374,-8.878,0.0272,0.377,111.336,0.0767,0.422,0.0,0,3,1,216347
2017-11-10T10:27:07Z,Same Dark Places,JR JR,5ee5mbFHo1WAZZTqBs6Hj7,41,0.585,0.705,-6.059,0.0443,0.192,171.931,0.293,0.874,3.65e-05,0,4,1,212589
2017-11-10T10:27:07Z,Death of a Disco Dancer - 2011 Remaster,The Smiths,1Nov3Bi6sKCDnnuhjPJTCY,46,0.26,0.864,-7.599,0.0541,0.0134,171.035,0.0924,0.56,0.204,9,4,1,326253
2017-11-10T10:27:07Z,After the Rain,Gemini Rising,2aZfYjLYxdM4p9itU3TsYr,0,0.654,0.655,-6.141,0.0331,0.0299,120.035,0.184,0.635,0.00276,9,4,1,220288
2017-11-10T10:27:07Z,Wolf Like Me,TV On The Radio,03wKMRNYVvw6s9nm4I4jUS,58,0.363,0.787,-5.071,0.0429,0.00177,175.919,0.531,0.201,0.00446,7,4,1,279293
2017-11-10T10:27:07Z,This Song,RAC,55UneKFFr2vKnBUOZWcGC6,38,0.671,0.763,-6.078,0.0434,0.0712,120.013,0.171,0.304,0.000655,2,4,1,247507
2017-11-10T10:27:07Z,Moving On,Roosevelt,3mb332yCttcw78rwi3VNGc,0,0.557,0.913,-6.516,0.0401,0.028,104.977,0.33,0.681,0.69,6,4,1,283007
2017-11-10T10:27:07Z,See Her Out (Thats Just Life),Francis and the Lights,5zheSFviZNgeZLvZCOxQnE,44,0.541,0.456,-9.266,0.051,0.792,158.015,0.105,0.362,0.00092,4,4,1,210945
2017-11-10T10:27:07Z,Anything Goes,Tony Bennett,3Cq4BUlxDg4ulj7XnN2COP,54,0.504,0.6,-5.666,0.0787,0.589,154.623,0.0801,0.763,0.0,0,4,1,123973
2017-11-10T10:27:07Z,Anything Goes,Florida Georgia Line,46ZfPS5VpSQVU5gb82hg3K,63,0.458,0.976,-3.791,0.0459,0.00182,154.007,0.193,0.76,0.0,0,4,1,218867
2017-11-10T10:27:07Z,"Anything Goes - (From ""Anything Goes"")",Cole Porter,1MoF2Agl5fwTlSJxG305xT,43,0.802,0.23,-13.274,0.0879,0.964,105.873,0.115,0.556,0.0,0,3,0,184493
2017-11-10T10:27:07Z,Anything Goes,Guns N' Roses,7iLeu3HnJt7hkxfrqO55V4,3,0.366,0.971,-7.281,0.062,0.0338,152.181,0.297,0.285,0.294,1,4,1,206360
2017-11-10T10:27:07Z,Children of the Grave - 2014 Remaster,Black Sabbath,5clz8BOBulxx7q2yHxqOCk,57,0.318,0.65,-13.928,0.0375,0.0802,149.994,0.0962,0.368,0.132,6,4,1,317206
2017-11-10T10:27:07Z,Evil,James Vincent McMorrow,19S69igoLyH2Q5glhgCpYw,25,0.558,0.575,-8.176,0.0441,0.382,144.066,0.105,0.398,0.665,6,4,0,280999
2017-11-10T10:27:07Z,Blue Blood,Heinz Kiessling,35I3b4Bw68tame6y1scmKX,27,0.673,0.526,-13.46,0.0322,0.738,145.25,0.0798,0.837,0.856,0,4,1,173824
2017-11-08T07:25:22Z,"Absolutely Anything and Anything At All (From ""Absolutely Anything"")",Kylie Minogue,0HMYSkJfC4ku81EZqU5UWy,11,0.563,0.869,-4.517,0.0811,0.0429,175.928,0.0978,0.836,0.0108,8,4,1,186818
2017-11-08T07:25:22Z,2 Become 1,Spice Girls,36AWdhZIGLUTkWpJDhe7va,65,0.646,0.665,-7.878,0.0268,0.326,143.966,0.238,0.7,1.97e-05,6,4,1,241027
2017-11-03T05:11:27Z,All Around The World (feat. Desiigner & Chynna) - Sega Bodega Remix,Mura Masa,4mIJOcVV9YcgwbiyZchhlB,28,0.821,0.456,-8.148,0.0412,0.427,131.919,0.0752,0.383,0.000416,4,4,0,207760
2017-11-03T05:11:27Z,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,0tPQPaOKM32WgMSbPCYyRH,64,0.721,0.873,-4.741,0.119,0.0789,79.943,0.0824,0.552,0.0,1,4,1,172687
2017-11-03T05:11:27Z,Comfortably Numb,Pink Floyd,5HNCy40Ni5BZJFw1TKzRsC,73,0.472,0.366,-12.595,0.0286,0.15,127.167,0.0837,0.171,0.308,11,4,0,382297
2017-11-03T05:11:27Z,santa monica & la brea,blackbear,6ywW9CuNVgDYIv3jrZMR3B,0,0.492,0.61,-7.307,0.0413,0.0333,143.129,0.0702,0.296,0.0,2,4,1,279703
2017-11-03T05:11:27Z,Avril 14th (Aphex Twin) - Vanessa Wagner Version,Murcof,5KIOfWtUEKrxDNi4OnIpg2,44,0.395,0.0826,-18.982,0.0432,0.995,93.288,0.126,0.119,0.93,5,4,0,165021
2017-11-03T05:11:27Z,Mind Off,Cosmo's Midnight,45cgSmYAMG5H7KMafbrWdG,44,0.702,0.631,-9.091,0.21,0.0204,108.986,0.2,0.605,0.000406,4,4,0,184576
2017-11-03T05:11:27Z,Lose It All,Touch Sensitive,44daWm4Zr11ESvgDs2TbiZ,6,0.693,0.598,-6.208,0.0346,0.0476,109.009,0.0674,0.685,3.35e-05,11,4,0,232156
2017-11-03T05:11:27Z,Tonight,Koop,0AbWcaFA1bsObTMmsgPnBo,37,0.437,0.572,-7.99,0.0348,0.288,181.342,0.112,0.386,0.861,2,5,0,174627
2017-11-03T05:11:27Z,Quarrel,Moses Sumney,6bQJTHN7wbjNQfsMRospJi,45,0.369,0.271,-12.645,0.0306,0.677,143.58,0.0844,0.155,0.00814,4,4,0,405616
2017-11-03T05:11:27Z,Yellow Submarine - Remastered 2015,The Beatles,7zRmGvtSy36Jr19U5OInJT,55,0.66,0.557,-9.597,0.03,0.158,110.743,0.543,0.788,0.0,1,4,1,158800
2017-10-02T11:42:39Z,Serity,Vallis Alps,2FICowDsD5EKV7JJz7zYXo,33,0.446,0.442,-10.025,0.0361,0.778,162.285,0.103,0.271,0.177,5,3,0,405148
